Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
corkboard,#REF!,Natural,Frame,Fish,Favorite card,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Beige,Blue,1300,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_0_1,0_1,1783,QBTmJYYjs9Bjx9fvz
corkboard,#REF!,Natural,Frame,Flower,Favorite card,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Beige,Green,1300,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_0_2,0_2,1783,eFDwvWFJb58YycAWt
corkboard,#REF!,White,Frame,Apple,Favorite card,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Red,1300,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_1_0,1_0,1783,X5PSeoz28t2QeLAGP
corkboard,#REF!,White,Frame,Fish,Favorite card,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Blue,1300,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_1_1,1_1,1783,hgrWYxMGDRWqqfi8b
corkboard,#REF!,White,Frame,Flower,Favorite card,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Green,1300,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_1_2,1_2,1783,agfCPzRF4syht7Csc
corkboard,#REF!,Blue,Frame,Apple,Favorite card,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Red,1300,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_2_0,2_0,1783,sKaJPMQLFip2xCpPu
corkboard,#REF!,Blue,Frame,Fish,Favorite card,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Blue,1300,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_2_1,2_1,1783,iFndpQ9FzRBbK2X2Q
corkboard,#REF!,Blue,Frame,Flower,Favorite card,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Green,1300,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,office,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrCorkboard_Remake_2_2,2_2,1783,4FxH2Zhn3mdW3vAvv
cosmos wreath,#REF!,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,720,Red,Yellow,NA,NA,1x1,Crafting,,NA,NA,103,fancy,nature,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathCosmos,NA,4293,Jb4w7uvb9QhGerC3Z
crest doorplate,#REF!,Silver,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,3000,Gray,Black,NA,NA,1x1,Crafting,,NA,NA,103,expensive,fantasy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_0_0,0_0,5717,iE8G3C8jdhexkkY8c
crest doorplate,#REF!,Gold & silver,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,3000,Yellow,Gray,NA,NA,1x1,Crafting,,NA,NA,103,expensive,fantasy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_1_0,1_0,5717,aGewHTksfKfJW2MY8
crest doorplate,#REF!,Silver & blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,3000,Gray,Blue,NA,NA,1x1,Crafting,,NA,NA,103,expensive,fantasy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_2_0,2_0,5717,7G5TyTF9wcH7n5wbH
crest doorplate,#REF!,Red & white,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,3000,Red,White,NA,NA,1x1,Crafting,,NA,NA,103,expensive,fantasy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_3_0,3_0,5717,Hf2jaoLX7JMRduSvR
crest doorplate,#REF!,Silver & green,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,3000,Gray,Green,NA,NA,1x1,Crafting,,NA,NA,103,expensive,fantasy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_4_0,4_0,5717,62E5Y2ZJ4Z6PoWGdT
crest doorplate,#REF!,Colorful,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,3000,Colorful,White,NA,NA,1x1,Crafting,,NA,NA,103,expensive,fantasy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentCrest_Remake_5_0,5_0,5717,4kY54jHig2i2Cp5S9
cuckoo clock,#REF!,Natural,Color,NA,NA,No,No,No,NA,NA,None,1700,3200,800,Beige,Beige,2900,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,child's room,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_0_0,0_0,915,YkqSGut473PFEpLjj
cuckoo clock,#REF!,Green,Color,NA,NA,No,No,No,NA,NA,None,1700,3200,800,Green,Brown,2900,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,child's room,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_1_0,1_0,915,5vQjTtmpbQKt3BTLe
cuckoo clock,#REF!,Blue,Color,NA,NA,No,No,No,NA,NA,None,1700,3200,800,Blue,Brown,2900,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,child's room,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_2_0,2_0,915,pTvXozhSHgn4GkDdN
cuckoo clock,#REF!,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1700,3200,800,Yellow,Beige,2900,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,child's room,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_3_0,3_0,915,3yfvreNYdjbtj84fY
cuckoo clock,#REF!,Red,Color,NA,NA,No,No,No,NA,NA,None,1700,3200,800,Red,Brown,2900,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,child's room,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_4_0,4_0,915,Yu8JF2SwWhTmiqeG7
cuckoo clock,#REF!,White,Color,NA,NA,No,No,No,NA,NA,None,1700,3200,800,White,White,2900,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,child's room,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_5_0,5_0,915,jTjxtMtHjrP7e8Yy8
cuckoo clock,#REF!,Black,Color,NA,NA,No,No,No,NA,NA,None,1700,3200,800,Black,Black,2900,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,child's room,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuckooclock_Remake_6_0,6_0,915,k8c59yKdpH2dTD43C
cute wall-mounted clock,#REF!,White,Color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,White,Pink,1100,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,fancy,None,cute,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_0_0,0_0,3996,oL9aQ7wvxNZqHuNMu
cute wall-mounted clock,#REF!,Sky blue,Color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,Aqua,Blue,1100,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,fancy,None,cute,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_1_0,1_0,3996,XKyofHP5PRaczSckT
cute wall-mounted clock,#REF!,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,Yellow,Orange,1100,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,fancy,None,cute,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_2_0,2_0,3996,qsSnrxyz7L4yTRTk6
cute wall-mounted clock,#REF!,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,Red,Red,1100,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,fancy,None,cute,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_3_0,3_0,3996,SFW7JQoDPPKQbZbEw
cute wall-mounted clock,#REF!,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,Blue,Black,1100,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,fancy,None,cute,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrCuteClockW_Remake_4_0,4_0,3996,JcBgt9ca5GEzik5M9
dark lily wreath,#REF!,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,1600,Black,Black,NA,NA,1x1,Crafting,,NA,NA,103,fancy,horror,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathYuriRare,NA,5770,hK45uJh5Jniz9cxpZ
dark rose wreath,#REF!,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,4320,Black,Purple,NA,NA,1x1,Crafting,,NA,NA,103,fancy,horror,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathRoseRare,NA,5766,5w5rk2xDXwiFP8EGD
dark tulip wreath,#REF!,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,1600,Black,Black,NA,NA,1x1,Crafting,,NA,NA,103,fancy,horror,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathTulipRare,NA,5771,WYEwdpAPRqiAvTgvv
deer decoration,#REF!,Natural,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,960,Orange,Orange,NA,NA,1x1.5,Crafting,,NA,NA,103,living room,None,None,None,None,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_0_0,0_0,3340,dji4bHpAttN6oLt4q
deer decoration,#REF!,Ash,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,960,Beige,Beige,NA,NA,1x1.5,Crafting,,NA,NA,103,living room,None,None,None,None,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_1_0,1_0,3340,LJjZ84u42mebMssSy
deer decoration,#REF!,Ivory,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,960,Yellow,Yellow,NA,NA,1x1.5,Crafting,,NA,NA,103,living room,None,None,None,None,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_2_0,2_0,3340,W99mj3gdfctbZbJSK
deer decoration,#REF!,White,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,960,White,White,NA,NA,1x1.5,Crafting,,NA,NA,103,living room,None,None,None,None,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_3_0,3_0,3340,iFNWrHjuaGLFaFNjw
deer decoration,#REF!,Black,Paint color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,960,Black,Black,NA,NA,1x1.5,Crafting,,NA,NA,103,living room,None,None,None,None,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrHuntingtrophy_Remake_4_0,4_0,3340,XYewRPe8EZcyFi5ff
diner neon clock,#REF!,Red,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Red,Colorful,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_0_0,0_0,4144,AQG2jihcobK8xgHBX
diner neon clock,#REF!,Red,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Red,Blue,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_0_1,0_1,4144,BSD2EEfYnvP3w7Lat
diner neon clock,#REF!,Red,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Red,Black,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_0_2,0_2,4144,BNasGEvtitX2LNwiL
diner neon clock,#REF!,Blue,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Blue,Colorful,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_1_0,1_0,4144,MC4LsKsvtL2vJ6KaR
diner neon clock,#REF!,Blue,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Blue,Blue,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_1_1,1_1,4144,Ed5nzJtwF5wmbZYZ7
diner neon clock,#REF!,Blue,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Blue,Black,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_1_2,1_2,4144,SrEYTuQf7nPL3darP
diner neon clock,#REF!,Yellow,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Yellow,Colorful,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_2_0,2_0,4144,orcDMn7GEESmqmd3c
diner neon clock,#REF!,Yellow,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Yellow,Blue,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_2_1,2_1,4144,eh2kY8qGDPfXCqizA
diner neon clock,#REF!,Yellow,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Yellow,Black,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_2_2,2_2,4144,bL2eoRBthWjqQk9p4
diner neon clock,#REF!,Aquamarine,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Green,Colorful,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_3_0,3_0,4144,933jFXZSQ3re4Laea
diner neon clock,#REF!,Aquamarine,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Green,Blue,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_3_1,3_1,4144,wNaisHm652GQXo8YP
diner neon clock,#REF!,Aquamarine,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Green,Black,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_3_2,3_2,4144,ChzYntcBrs2tkqbgF
diner neon clock,#REF!,Pink,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Pink,Colorful,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_4_0,4_0,4144,aM6kY4xaZJyTpSFaE
diner neon clock,#REF!,Pink,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Pink,Blue,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_4_1,4_1,4144,pMyZMX767SiBRx7Ho
diner neon clock,#REF!,Pink,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Pink,Black,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_4_2,4_2,4144,AzDPSwSqB7eEN85eR
diner neon clock,#REF!,White,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Colorful,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_5_0,5_0,4144,M3sbc37oNno3Y2y4f
diner neon clock,#REF!,White,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Blue,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_5_1,5_1,4144,ySXL4ENG8PXbDfYFv
diner neon clock,#REF!,White,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,White,Black,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_5_2,5_2,4144,rmTkAf4Cy4wq7CDfC
diner neon clock,#REF!,Purple,Frame,Red lines,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Purple,Colorful,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_6_0,6_0,4144,4iiYR67YwbL2FXriM
diner neon clock,#REF!,Purple,Frame,Blue bee,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Purple,Blue,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_6_1,6_1,4144,JWQaihPLMCkpumxRY
diner neon clock,#REF!,Purple,Frame,B & W numeral,Clock face,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1500,375,Purple,Black,1400,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,shop,restaurant,diner,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrAmeretroClock_Remake_6_2,6_2,4144,kuTAXNY67mHKkt8vf
double-sided wall clock,#REF!,Black,Frame,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Black,White,990,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,city life,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_0_0,0_0,4133,DwQN4SEyH4mrmE5GL
double-sided wall clock,#REF!,White,Frame,NA,NA,No,No,No,NA,NA,None,1000,1100,275,White,White,990,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,city life,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_1_0,1_0,4133,i7Bfrh7N29irz5Yc9
double-sided wall clock,#REF!,Silver,Frame,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Gray,White,990,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,city life,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_2_0,2_0,4133,dbiAnWZE7xaHiz4uh
double-sided wall clock,#REF!,Green,Frame,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Aqua,White,990,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,city life,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_3_0,3_0,4133,sF9NAuPLLFhneX3Kz
double-sided wall clock,#REF!,Red,Frame,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Red,Black,990,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,city life,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_4_0,4_0,4133,JwANNqWup9x6yPLkM
double-sided wall clock,#REF!,Yellow,Frame,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Yellow,Red,990,Poki,0.5x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,city life,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBothsideclockWall_Remake_5_0,5_0,4133,6zNYbfhoA4T2hv3TT
dreamy wall rack,#REF!,Pink,Color,NA,NA,No,No,No,NA,NA,None,1000,2900,725,Pink,Purple,2600,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,fancy,child's room,dreamy,None,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_0_0,0_0,13343,Cj6WbquPkDT6YiP5r
dreamy wall rack,#REF!,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,2900,725,Aqua,Blue,2600,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,fancy,child's room,dreamy,None,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_1_0,1_0,13343,RaBjjxM4jEy55HAJg
dreamy wall rack,#REF!,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,2900,725,Green,Yellow,2600,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,fancy,child's room,dreamy,None,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_2_0,2_0,13343,dKuvLg6N9ZWv5K7Wt
dreamy wall rack,#REF!,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1000,2900,725,Yellow,Orange,2600,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,fancy,child's room,dreamy,None,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_3_0,3_0,13343,9ZGEniQSgdddCc2L4
dreamy wall rack,#REF!,White,Color,NA,NA,No,No,No,NA,NA,None,1000,2900,725,White,Colorful,2600,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,fancy,child's room,dreamy,None,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_4_0,4_0,13343,LQdXPoQMtw9DEfuer
dreamy wall rack,#REF!,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,2900,725,Black,Purple,2600,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,fancy,child's room,dreamy,None,Doll,No,Shelf,No,No lighting,No,For sale,2.0.0,Yes,FtrDreamyShelfW_Remake_5_0,5_0,13343,i5x5fgv9qTGuBRWEA
