Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
vivid leggings,#REF!,#REF!,Green,No,450,112,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,outdoorsy; party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexVividleggings6,1053,9806,wdaxnZxvxHNHFRKWD
vivid leggings,#REF!,#REF!,Light blue,No,450,112,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,outdoorsy; party; theatrical,6,No,For sale,1.0.0,Yes,SocksTexVividleggings0,1053,9585,DGfxSf7iWuTH9AZ8c
vivid leggings,#REF!,#REF!,Blue,No,450,112,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,outdoorsy; party; theatrical,7,No,For sale,1.0.0,Yes,SocksTexVividleggings4,1053,9804,bY3ozoCphnPNSk9n2
vivid leggings,#REF!,#REF!,Purple,No,450,112,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,outdoorsy; party; theatrical,8,No,For sale,1.0.0,Yes,SocksTexVividleggings1,1053,9801,jvyWa8Rsq8xuwyRZf
vivid socks,#REF!,#REF!,Red,No,480,120,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexVividsocks0,1002,9643,Rxro87k8H8TrwQXPd
vivid socks,#REF!,#REF!,Pink,No,480,120,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexVividsocks5,1002,10024,zyPHqnaxf97p8Eoi7
vivid socks,#REF!,#REF!,Orange,No,480,120,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexVividsocks6,1002,10025,JEsGza6asSbSafpny
vivid socks,#REF!,#REF!,Yellow,No,480,120,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexVividsocks7,1002,10026,TFPJBkLBn2W6qvHBg
vivid socks,#REF!,#REF!,Green,No,480,120,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexStandard1,1002,6898,XbHAbJtk9itLL6dyw
vivid socks,#REF!,#REF!,Light blue,No,480,120,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; party; theatrical,6,No,For sale,1.0.0,Yes,SocksTexVividsocks2,1002,10021,sFiwGiyfM7W228Rgj
vivid socks,#REF!,#REF!,Blue,No,480,120,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; party; theatrical,7,No,For sale,1.0.0,Yes,SocksTexVividsocks3,1002,10022,XyvJ9o2uNuE5aD7cp
vivid socks,#REF!,#REF!,Purple,No,480,120,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; party; theatrical,8,No,For sale,1.0.0,Yes,SocksTexVividsocks4,1002,10023,FnwWCqqFdcHhjk3oc
vivid tights,#REF!,#REF!,Red,No,720,180,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexVividtights2,1051,9688,8jhmSZM88ZfjBfpGq
vivid tights,#REF!,#REF!,Pink,No,720,180,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexVividtights3,1051,9689,sG3bNkRZwchoYdELC
vivid tights,#REF!,#REF!,Orange,No,720,180,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Simple,Simple,party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexVividtights7,1051,9693,yto8H9GL63QbRHstv
vivid tights,#REF!,#REF!,Yellow,No,720,180,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexVividtights5,1051,9691,aNew9qmcaiXhYs4TP
vivid tights,#REF!,#REF!,Green,No,720,180,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexVividtights6,1051,9692,zJDaR6fzSJnk3fP6q
vivid tights,#REF!,#REF!,Light blue,No,720,180,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,party; theatrical,6,No,For sale,1.0.0,Yes,SocksTexVividtights0,1051,9582,yamdxgmHzN5NEB4FX
vivid tights,#REF!,#REF!,Blue,No,720,180,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,party; theatrical,7,No,For sale,1.0.0,Yes,SocksTexVividtights4,1051,9690,a5TeestnouHpJzfS5
vivid tights,#REF!,#REF!,Purple,No,720,180,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,party; theatrical,8,No,For sale,1.0.0,Yes,SocksTexVividtights1,1051,9687,BwdAj9CGve2HkyoD6
wave-print socks,#REF!,#REF!,Gray,No,600,150,23,Black,Gray,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday,1,No,For sale,1.0.0,Yes,SocksTexWave4,887,9936,pbQLWsjHhC4KZ9RrK
wave-print socks,#REF!,#REF!,Green,No,600,150,23,Green,Green,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday,2,No,For sale,1.0.0,Yes,SocksTexWave3,887,9935,ivn7QK5oi2HAJjocA
wave-print socks,#REF!,#REF!,Blue,No,600,150,23,Blue,Aqua,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday,3,No,For sale,1.0.0,Yes,SocksTexWave0,887,5813,dH74WoutZotxbpzxx
wave-print socks,#REF!,#REF!,Purple,No,600,150,23,Purple,Pink,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday,4,No,For sale,1.0.0,Yes,SocksTexWave2,887,9934,Fodq95rD9FYWdxTWD
wave-print socks,#REF!,#REF!,Brown,No,600,150,23,Brown,Beige,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Simple,everyday,5,No,For sale,1.0.0,Yes,SocksTexWave1,887,9933,PL58yC9hm87C7NE4u
