Name,Variation,DIY,Buy,Sell,Source,Source Notes,Catalog,Tab,Tag,Customize,Cyrus,Image,HHP Source
DJ's turntable,"['Black', 'Black + Familiar logo', 'Black + Chic logo', 'Black + Rock logo', 'Black + Emblem logo', 'Black + Handwritten logo', 'Black + Pop logo', 'Black + Cute logo', 'White', 'White + Familiar logo', 'White + Chic logo', 'White + Rock logo', 'White + Emblem logo', 'White + Handwritten logo', 'White + Pop logo', 'White + Cute logo', 'Brown', 'Brown + Familiar logo', 'Brown + Chic logo', 'Brown + Rock logo', 'Brown + Emblem logo', 'Brown + Handwritten logo', 'Brown + Pop logo', 'Brown + Cute logo', 'Pink', 'Pink + Familiar logo', 'Pink + Chic logo', 'Pink + Rock logo', 'Pink + Emblem logo', 'Pink + Handwritten logo', 'Pink + Pop logo', 'Pink + Cute logo']",False,9300,2325,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",For sale,housewares,Audio,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_0_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_0_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_0_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_0_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_0_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_0_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_0_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_1_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_1_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_1_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_1_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_1_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_1_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_1_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_2_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_2_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_2_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_2_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_2_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_2_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_2_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_3_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_3_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_3_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_3_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_3_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_3_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDJbooth_Remake_3_7.png']","['Groucho', 'Jay', 'Twiggy', 'Jacques', 'Katt', 'Cherry', 'Weber', 'Roscoe', 'Reneigh', 'Astrid', 'Tammi', 'Tex', 'Flo', 'Boris', 'Wolfgang', 'Audie']"
PA speaker,,False,5700,1425,Nook's Cranny; HHP Office,,For sale,housewares,Audio,False,False,https://acnhcdn.com/latest/FtrIcon/FtrPAMusic.png,"['Paula', 'Jacques', 'Felicity', 'Katt', 'Judy', 'Shino', 'Butch', 'Cookie', 'Weber', 'Quillson', 'Faith', 'Astrid', 'Bud', 'Tammi', 'Friga', 'Tex', 'Flo', 'Boris', 'Baabara', 'Leonardo', 'Claudia', 'Wolfgang', 'Vivian', 'Audie']"
amp,"['Black', 'White', 'Orange', 'Brown', 'Blue', 'Red', 'Pink']",False,5100,1275,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,housewares,Audio,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrAmp_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrAmp_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrAmp_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrAmp_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrAmp_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrAmp_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrAmp_Remake_6_0.png']","['Groucho', 'Paula', 'Jacques', 'Katt', 'Shino', 'Weber', 'Quillson', 'Astrid', 'Tammi', 'Bella', 'Julia', 'Tex', 'Flo', 'Dom', 'Tasha', 'Leonardo', 'Claudia', 'Chief', 'Wolfgang', 'Audie']"
bamboo speaker,"['Green bamboo', 'Dried bamboo', 'Smoke-cured bamboo']",True,,1230,Crafting,,Not for sale,housewares,Audio,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrBambooMusic_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBambooMusic_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBambooMusic_Remake_2_0.png']","['Chester', 'Ken', 'Shino', 'Marcel', 'Lily', 'Wart Jr.', 'Gladys', 'Blanche', 'Buzz', 'Ruby', 'Azalea']"
bubble machine,"['Black', 'White']",False,7400,1850,Nook's Cranny; HHP Office,,For sale,housewares,Audio,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrMachineBubble_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMachineBubble_Remake_1_0.png']","['Snooty', 'Jacques', 'Punchy', 'Judy', 'Alfonso', 'Shino', 'Cherry', 'Freckles', 'Weber', 'Kidd', 'Sherb', 'Cleo', 'Melba', 'Astrid', 'Penelope', 'Marina', 'Tiffany', 'Chrissy', 'Hopkins', 'Pietro', 'Audie', '6 Homes and School']"
effects rack,"['Black', 'Black + Familiar logo', 'Black + Chic logo', 'Black + Rock logo', 'Black + Emblem logo', 'Black + Handwritten logo', 'Black + Pop logo', 'Black + Cute logo', 'White', 'White + Familiar logo', 'White + Chic logo', 'White + Rock logo', 'White + Emblem logo', 'White + Handwritten logo', 'White + Pop logo', 'White + Cute logo', 'Orange', 'Orange + Familiar logo', 'Orange + Chic logo', 'Orange + Rock logo', 'Orange + Emblem logo', 'Orange + Handwritten logo', 'Orange + Pop logo', 'Orange + Cute logo', 'Blue', 'Blue + Familiar logo', 'Blue + Chic logo', 'Blue + Rock logo', 'Blue + Emblem logo', 'Blue + Handwritten logo', 'Blue + Pop logo', 'Blue + Cute logo', 'Red', 'Red + Familiar logo', 'Red + Chic logo', 'Red + Rock logo', 'Red + Emblem logo', 'Red + Handwritten logo', 'Red + Pop logo', 'Red + Cute logo', 'Pink', 'Pink + Familiar logo', 'Pink + Chic logo', 'Pink + Rock logo', 'Pink + Emblem logo', 'Pink + Handwritten logo', 'Pink + Pop logo', 'Pink + Cute logo']",False,6800,1700,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",For sale,housewares,Audio,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_7.png']","['Jacques', 'Tabby', 'Katt', 'Shino', 'Weber', 'Quillson', 'Rodney', 'Astrid', 'Tammi', 'Bella', 'Tex', 'Flo', 'Boris', 'Chief', 'Wolfgang', 'Audie']"
floor monitor,,False,3100,775,Nook's Cranny; HHP Office,,For sale,housewares,Audio,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFloormonitor.png,"['Paula', 'Lucha', 'Jacques', 'Tabby', 'Lolly', 'Katt', 'Judy', 'Shino', 'Weber', 'Miranda', 'Quillson', 'Faith', 'Astrid', 'Tammi', 'Friga', 'Tex', 'Flo', 'Baabara', 'Wolfgang', 'Vivian', 'Audie']"
hi-fi stereo,,False,82000,20500,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",For sale,housewares,Audio,False,False,https://acnhcdn.com/latest/FtrIcon/FtrComponentHighclass.png,"['Olaf', 'Pudge', 'Zell', 'Lopez', 'Portia', 'Frett', 'Cherry', 'Weber', 'Miranda', 'Nan', 'Faith', 'Eugene', 'Simon', 'Pierce', 'Friga', 'Tex', 'Boris', 'Chops', 'Tiffany', 'Rhonda', 'Baabara', 'Apparel Shop']"
high-end stereo,,False,10000,2500,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,For sale,housewares,Audio,False,False,https://acnhcdn.com/latest/FtrIcon/FtrComponentPro.png,"['Lopez', 'Walker', 'Gonzo', 'Faith', 'Bella', 'Friga', 'Flo', 'Hazel', 'Vivian', 'School']"
jukebox,,False,5600,1400,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",For sale,housewares,Audio,False,False,https://acnhcdn.com/latest/FtrIcon/FtrJukebox.png,"['Paula', 'Twiggy', 'Jacques', 'Sparro', 'Moe', 'Poncho', 'Fuchsia', 'Portia', 'Chai', 'Cyd', 'Spike', 'Peanut', 'Marshal', 'Claudia', 'Kyle']"
karaoke system,,False,58000,14500,Nook's Cranny; HHP Office,,For sale,housewares,Audio,False,False,https://acnhcdn.com/latest/FtrIcon/FtrKaraoke.png,"['Paula', 'Twiggy', 'Cookie', 'Rasher', 'Boris']"
lily record player,"['White', 'Pink', 'Yellow']",True,,3010,Crafting,,Not for sale,housewares,Audio,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrFlowerRecordplayer_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerRecordplayer_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerRecordplayer_Remake_2_0.png']","['Tutu', 'Charlise', 'Beardo', 'Bob', 'Felicity', 'Norma', 'Fauna', 'Bea', 'Pompom', 'Tia', 'Victoria', 'Ed', 'Julian', 'Shari', 'Penelope', 'Petri', 'Amelia', 'Celia', 'Lucy', 'Gabi', 'Chrissy', 'Stella', 'Ione']"
mic stand,,False,1000,250,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",For sale,housewares,Audio,False,False,https://acnhcdn.com/latest/FtrIcon/FtrMikeStand.png,"['Paula', 'Lucha', 'Rosie', 'Stinky', 'Felicity', 'Katt', 'Judy', 'Fauna', 'Cookie', 'Weber', 'Quillson', 'Astrid', 'Bella', 'Tex', 'Leonardo', 'Wolfgang']"
retro stereo,"['Black', 'Brown']",False,6000,1500,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,For sale,housewares,Audio,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrStereoRetro_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrStereoRetro_Remake_1_0.png']","['Angus', 'Olivia', 'Kiki', 'Monique', 'Judy', 'Fauna', 'Portia', 'Frett', 'Benjamin', 'Eloise', 'Billy', 'Kidd', 'Soleil', 'Marlo', 'Clyde', 'Monty', 'Bella', 'Julia', 'Boomer', 'Eunice', 'Muffy', 'Pecan', 'Marshal', 'Lobo', 'Dobie', 'School']"
silver confetti blower,"['Silver', 'Gold', 'Blue', 'Pink', 'Green']",False,5800,1450,Nook's Cranny; HHP Office,,For sale,housewares,Audio,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrMachineSilvertape_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMachineSilvertape_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMachineSilvertape_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMachineSilvertape_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMachineSilvertape_Remake_4_0.png']","['Lucha', 'Stinky', 'Judy', 'Shino', 'Butch', 'Cherry', 'Astrid', 'Audie']"
silver mic,,False,1800,450,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,For sale,housewares,Audio,False,False,https://acnhcdn.com/latest/FtrIcon/FtrMikeBone.png,"['Katt', 'Shino', 'Weber', 'Quillson', 'Roscoe', 'Astrid', 'Tammi', 'Bella', 'Tex', 'Flo', 'Boris', 'Chrissy', 'Wolfgang']"
stage flame machine,"['Red', 'Yellow', 'Purple', 'Blue', 'Green']",False,7900,1975,Nook's Cranny; HHP Office,,For sale,housewares,Audio,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrMachineFlame_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMachineFlame_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMachineFlame_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMachineFlame_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrMachineFlame_Remake_4_0.png']","['Lucha', 'T-Bone', 'Stinky', 'Tom', 'Prince', 'Astrid', 'Phoebe']"
wooden-block stereo,"['Natural', 'Mixed wood', 'Colorful', 'Pastel', 'Vivid']",True,,2460,Crafting,,Not for sale,housewares,Audio,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrBlockCompo_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBlockCompo_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBlockCompo_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBlockCompo_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBlockCompo_Remake_4_0.png']","['Peck', 'Stinky', 'Butch', 'Bones', 'Billy', 'Carrie', 'Bree', 'Anicotti', 'Wade']"
bathroom sink,"['White', 'Black', 'Beige']",False,3300,825,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,For sale,housewares,Bathroom Things,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstand_Remake_2_0.png']","['Goose', 'Bam', 'Gigi', 'Rocket', 'Flurry', 'Buck', 'Ozzie', 'Sylvia', 'Greta', 'Hospital']"
digital scale,"['White + White', 'White + Floral', 'White + Polka dots', 'White + Black stripes', 'White + Wood', 'Black + White', 'Black + Floral', 'Black + Polka dots', 'Black + Black stripes', 'Black + Wood', 'Red + White', 'Red + Floral', 'Red + Polka dots', 'Red + Black stripes', 'Red + Wood', 'Blue + White', 'Blue + Floral', 'Blue + Polka dots', 'Blue + Black stripes', 'Blue + Wood', 'Yellow + White', 'Yellow + Floral', 'Yellow + Polka dots', 'Yellow + Black stripes', 'Yellow + Wood', 'Green + White', 'Green + Floral', 'Green + Polka dots', 'Green + Black stripes', 'Green + Wood', 'Brown + White', 'Brown + Floral', 'Brown + Polka dots', 'Brown + Black stripes', 'Brown + Wood']",False,930,232,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,For sale,housewares,Bathroom Things,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_0_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_0_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_0_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_0_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_1_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_1_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_1_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_1_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_2_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_2_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_2_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_2_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_3_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_3_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_3_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_3_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_4_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_4_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_4_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_4_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_5_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_5_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_5_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_5_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_6_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_6_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_6_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_6_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWeightscale_Remake_6_4.png']","['Coach', 'Tom', 'Joey', 'Miranda', 'Tad', 'Peewee', 'Buck', 'Ozzie', 'Mott', 'Flip', 'Iggly', 'Hugh', 'Gaston', 'Spike', 'Agent S', 'Vivian', 'Hospital']"
fancy bathroom vanity,"['Modern', 'Natural', 'Standard', 'Elegant', 'Ornate', 'Cool', 'Cute']",False,96000,24000,Nook's Cranny; HHP Office,,For sale,housewares,Bathroom Things,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrWashstandGrace_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandGrace_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandGrace_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandGrace_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandGrace_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandGrace_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandGrace_Remake_6_0.png']","['Snooty', 'Grizzly', 'Midge', 'Zell', 'Gigi', 'Nan', 'Cleo', 'Lionel', 'Queenie', 'Chops', 'Tiffany', 'Francine', 'Muffy']"
plain sink,"['Natural', 'Brown wood', 'Dark wood', 'White wood & tile', 'Gray wood & tile', 'Black wood & tile']",True,,2270,Crafting,,Not for sale,housewares,Bathroom Things,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrWashstandBowl_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandBowl_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandBowl_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandBowl_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandBowl_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandBowl_Remake_5_0.png']","['Antonio', 'Zoe', 'Paula', 'Midge', 'Olivia', 'Tom', 'Bea', 'Marcel', 'Pompom', 'Derwin', 'Lily', 'Jambette', 'Billy', 'Papi', 'Lionel', 'Petri', 'Gwen', 'Whitney', 'Vivian']"
Taurus bathtub,,True,,12350,Crafting,,Not for sale,housewares,Bathtub,False,False,https://acnhcdn.com/latest/FtrIcon/FtrZodiacTaurus.png,"['T-Bone', 'Pudge', 'Tipper', 'Zell', 'Diana', 'Julian']"
bathtub with yuzu,,False,3200,800,Nook Shopping Seasonal,,Seasonal,housewares,Bathtub,False,False,https://acnhcdn.com/latest/FtrIcon/FtrBathYuzu.png,['From player catalog after 27th home']
claw-foot tub,"['White', 'Black', 'Red', 'Blue', 'Pink', 'Yellow']",False,63000,15750,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",For sale,housewares,Bathtub,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_5_0.png']","['Piper', 'Marty', 'Jeremiah', 'Soleil', 'Flurry', 'Victoria', 'Cleo', 'Celia', 'Gwen', 'Sprinkle', 'Chops', 'Muffy']"
cosmos shower,"['Pink', 'Red', 'White']",True,,3050,Crafting,,Not for sale,housewares,Bathtub,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrFlowerShower_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerShower_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerShower_Remake_2_0.png']","['Tutu', 'Bob', 'Tangy', 'Plucky', 'Norma', 'Biskit', 'Bea', 'Pompom', 'Mathilda', 'Shari', 'Sally']"
cypress bathtub,"['Light wood', 'Natural wood', 'Dark wood']",False,13000,3250,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",For sale,housewares,Bathtub,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrBathHinoki_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBathHinoki_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrBathHinoki_Remake_2_0.png']","['Ken', 'Alli', 'Boots', 'Joey', 'Mallary', 'Drift', 'Wart Jr.', 'Flip', 'Greta', 'Sandy', 'Dobie']"
golden bathtub,,True,,21725,Crafting,,Not for sale,housewares,Bathtub,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldBathSquare.png,"['Grizzly', 'Pudge', 'Elvis', 'Pierce', 'Muffy', 'Rowan']"
kettle bathtub,,True,,6270,Crafting,,Not for sale,housewares,Bathtub,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoemonburo.png,"['T-Bone', 'Flip', 'Phoebe']"
