Name,Variation,DIY,Buy,Sell,Source,Source Notes,Catalog,Tab,Tag,Customize,Cyrus,Image,HHP Source
masquerade mask (Blue),Blue,False,910,227,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassVenetian2.png,['Pietro']
monocle (Silver),Silver,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassMonocle2.png,['Elise']
monocle (Black),Black,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassMonocle0.png,['Elise']
monocle (Gold),Gold,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassMonocle1.png,['Elise']
neon shades (Light blue & pink),Light blue & pink,False,1760,440,Able Sisters; HHP Apparel Shop,Available during DJ KK festival,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassNeon0.png,['Kyle']
neon shades (Pink & yellow),Pink & yellow,False,1760,440,Able Sisters; HHP Apparel Shop,Available during DJ KK festival,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassNeon2.png,['Kyle']
neon shades (Orange & lime),Orange & lime,False,1760,440,Able Sisters; HHP Apparel Shop,Available during DJ KK festival,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassNeon1.png,['Kyle']
neon shades (Lime & purple),Lime & purple,False,1760,440,Able Sisters; HHP Apparel Shop,Available during DJ KK festival,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassNeon3.png,['Kyle']
night-vision goggles,,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassNightvisionBlack.png,['Kevin']
Nook Inc. eye mask,,False,,2000,Nook Miles Redemption,,Not for sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassNook0.png,From player catalog after 27th home
Nook Inc. snorkel (Blue),,False,,2500,Nook Miles Redemption,,Not for sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassmouthNook0.png,"['Bill', 'Scoot', 'Bud', 'Rory', 'Octavian', 'Apollo']"
nose drip,,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthJokeDripCyan.png,['Marcie']
nose tissue,,False,80,20,Able Sisters,,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthTissue0.png,['Hospital']
octagonal glasses (Gray),Gray,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOctagon0.png,"['Hippeux', 'Elise']"
octagonal glasses (Black),Black,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOctagon4.png,"['Hippeux', 'Elise']"
octagonal glasses (Green),Green,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOctagon1.png,"['Hippeux', 'Elise']"
octagonal glasses (Purple),Purple,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOctagon2.png,"['Hippeux', 'Elise']"
octagonal glasses (Gold),Gold,False,1100,275,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOctagon3.png,"['Hippeux', 'Elise']"
oval glasses (Black),Black,False,880,220,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOval6.png,"['Felicity', 'Velma', 'Elise', 'School']"
oval glasses (Magenta),Magenta,False,880,220,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOval4.png,"['Felicity', 'Velma', 'Elise', 'School']"
oval glasses (Orange),Orange,False,880,220,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOval1.png,"['Felicity', 'Velma', 'Elise', 'Tasha', 'School']"
oval glasses (Mustard),Mustard,False,880,220,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOval5.png,"['Felicity', 'Velma', 'Victoria', 'Elise', 'School']"
oval glasses (Green),Green,False,880,220,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOval0.png,"['Felicity', 'Velma', 'Elise', 'School']"
oval glasses (Blue),Blue,False,880,220,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOval2.png,"['Felicity', 'Velma', 'Elise', 'School']"
oval glasses (Purple),Purple,False,880,220,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassOval3.png,"['Felicity', 'Velma', 'Elise', 'School']"
pacifier (Baby gray),Baby gray,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPacifier5.png,"['Carrie', 'Marcie']"
pacifier (Baby pink),Baby pink,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPacifier4.png,"['Carrie', 'Marcie']"
pacifier (Baby purple),Baby purple,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPacifier0.png,"['Carrie', 'Marcie']"
pacifier (Baby orange),Baby orange,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPacifier7.png,"['Carrie', 'Marcie']"
pacifier (Baby yellow),Baby yellow,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPacifier2.png,"['Carrie', 'Marcie']"
pacifier (Baby green),Baby green,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPacifier3.png,"['Carrie', 'Marcie']"
pacifier (Baby mint),Baby mint,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPacifier1.png,"['Carrie', 'Marcie']"
pacifier (Baby blue),Baby blue,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPacifier6.png,"['Carrie', 'Marcie']"
pig nose,,False,560,140,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPigPink.png,['Bangle']
pilot shades (Black),Black,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassPilot0.png,"['Peck', 'Fuchsia', 'Elise', 'Boris', ""O'Hare"", 'Wolfgang']"
pilot shades (Gold),Gold,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassPilot1.png,"['Peck', 'Pudge', 'Fuchsia', 'Elise', 'Boris', ""O'Hare"", 'Wolfgang']"
pirate beard,,False,,245,Gullivarrr,,Not for sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthPirates0.png,From player catalog after 27th home
pirate eye patch,,False,,70,Gullivarrr,,Not for sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassPiratespatch0.png,From player catalog after 27th home
pixel shades (Black),Black,False,1320,330,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassDot3.png,['Wolfgang']
pixel shades (Red),Red,False,1320,330,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassDot0.png,['Wolfgang']
pixel shades (Green),Green,False,1320,330,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassDot1.png,['Wolfgang']
pixel shades (Blue),Blue,False,1320,330,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassDot2.png,['Wolfgang']
pleated mask (White),White,False,140,35,Able Sisters,,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthSurgicalmask0.png,"['Tabby', 'Deena', 'Raddle', 'Hospital']"
pleated mask (Blue),Blue,False,140,35,Able Sisters,,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthSurgicalmask1.png,"['Tabby', 'Deena', 'Raddle', 'Hospital']"
pleated mask (Pink),Pink,False,140,35,Able Sisters,,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthSurgicalmask2.png,"['Tabby', 'Deena', 'Raddle', 'Hospital']"
pleated mask (Cream),Cream,False,140,35,Able Sisters,,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthSurgicalmask3.png,"['Tabby', 'Deena', 'Raddle', 'Hospital']"
pleated mask (Black),Black,False,140,35,Able Sisters,,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthSurgicalmask4.png,"['Tabby', 'Deena', 'Raddle', 'Hospital']"
pleather mask,,False,770,192,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthLeatherBlack.png,['Astrid']
post-op patch,,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassEyepatchWhite.png,['Hospital']
privacy mask,,False,560,140,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryMouthCrowBlack.png,['Hospital']
reflector,,False,560,140,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassMirrorGray.png,"['Raddle', 'Gaston', 'Hospital']"
retro shades (Yellow),Yellow,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassRetro0.png,"['Purrl', 'Gigi', 'Elise', 'Tasha', 'Audie']"
retro shades (Gray),Gray,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassRetro5.png,"['Purrl', 'Gigi', 'Elise', 'Audie']"
retro shades (Red),Red,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassRetro2.png,"['Purrl', 'Gigi', 'Elise', 'Audie']"
retro shades (Purple),Purple,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassRetro3.png,"['Purrl', 'Gigi', 'Elise', 'Audie']"
retro shades (Green),Green,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassRetro1.png,"['Purrl', 'Gigi', 'Elise', 'Audie']"
retro shades (Blue),Blue,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassRetro4.png,"['Purrl', 'Gigi', 'Elise', 'Audie']"
rhinestone shades (Red),Red,False,1040,260,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassRhinestone0.png,['Elise']
rhinestone shades (Purple),Purple,False,1040,260,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassRhinestone2.png,['Elise']
rhinestone shades (Ochre),Ochre,False,1040,260,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassRhinestone1.png,['Elise']
rimmed glasses (Gray),Gray,False,630,157,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCircle2.png,"['Curt', 'Raymond', 'Vladimir', 'Diana', 'Derwin', 'Tucker', 'Elise', 'Doc', 'Ricky', 'Dobie', 'School']"
rimmed glasses (Black),Black,False,630,157,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCircle0.png,"['Curt', 'Vladimir', 'Diana', 'Derwin', 'Tucker', 'Elise', 'Doc', 'Ricky', 'Dobie', 'School']"
rimmed glasses (Gold),Gold,False,630,157,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCircle1.png,"['Curt', 'Vladimir', 'Diana', 'Derwin', 'Tucker', 'Elise', 'Doc', 'Ricky', 'Rowan', 'Dobie', 'School']"
rimmed glasses (Purple),Purple,False,630,157,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCircle4.png,"['Curt', 'Vladimir', 'Diana', 'Derwin', 'Tucker', 'Elise', 'Doc', 'Ricky', 'Dobie', 'School']"
rimmed glasses (Brown),Brown,False,630,157,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassCircle3.png,"['Curt', 'Vladimir', 'Diana', 'Derwin', 'Tucker', 'Elise', 'Doc', 'Ricky', 'Dobie', 'School']"
round shades (White),White,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassBoston6.png,"['Opal', 'Elise', 'Keaton']"
round shades (Black),Black,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassBoston0.png,"['Opal', 'Elise', 'Keaton']"
round shades (Red),Red,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassBoston5.png,"['Opal', 'Elise', 'Keaton']"
round shades (Pink),Pink,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassBoston4.png,"['Opal', 'Elise', 'Keaton']"
round shades (Yellow),Yellow,False,1560,390,Able Sisters,Available from Able Sisters shop only,For sale,clothing,accessories,False,False,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassBoston3.png,"['Opal', 'Elise', 'Keaton']"
